@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0126,1080,120,80,40,0,66.666667,33.333333,0,0.62963,0.162704,0.277078,90.390947,92.359212,398.631371,294.108082,104.52329,3.321928,2.450901,0.871027,107.106128,0.892551,26.868464,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.977623,0.717677,0.666667,0.037037,0.962963,0.333333,0.675023,0.666667,0.667093,0.632437,0.918904,0.59543,0.667093,0.666667,1.625,1.914,1.609375,1.859375,1609.375,1859.375,7449222,6854107,797467,99.166667,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0126,1080,120,105,15,0,87.5,12.5,0,0.861111,0.160852,0.273705,89.36214,91.234986,398.631371,282.751154,115.880217,3.321928,2.35626,0.965668,115.880217,0.965668,29.069518,1,12,0.009259,1,0.990741,107,0,0,0.923077,1,0.96,0.956311,0.99537,0.923077,0.875,0.013889,0.986111,0.125,0.88357,0.875,0.874711,0.863695,0.973071,0.823221,0.874711,0.875,1.246,1.004,1.234375,1,1234.375,1000,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0126,1080,120,102,18,0,85,15,0,0.833333,0.161222,0.274384,89.567901,91.461236,398.631371,285.553711,113.07766,3.321928,2.379614,0.942314,114.161171,0.951343,28.638281,0.75,9,0.018519,2,0.981481,106,0.25,3,0.818182,0.75,0.782609,0.760495,0.950617,0.705949,0.85,0.016667,0.983333,0.15,0.854113,0.85,0.848568,0.834118,0.968017,0.790522,0.848568,0.85,1.207,1.039,1.203125,1.03125,1203.125,1031.25,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0126,1080,120,95,25,0,79.166667,20.833333,0,0.768519,0.161667,0.275195,89.814815,91.731801,398.631371,287.221586,111.409786,3.321928,2.393513,0.928415,111.562009,0.929683,27.986259,0.75,9,0.027778,3,0.972222,105,0.25,3,0.75,0.75,0.75,0.722222,0.900463,0.630305,0.791667,0.023148,0.976852,0.208333,0.797502,0.791667,0.790184,0.769779,0.95409,0.731551,0.790184,0.791667,1.255,0.996,1.234375,1,1234.375,1000,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0126,1080,120,100,20,0,83.333333,16.666667,0,0.814815,0.161259,0.274454,89.588477,91.48473,398.631371,284.98607,113.645302,3.321928,2.374884,0.947044,113.797525,0.948313,28.547057,0.916667,11,0.018519,2,0.981481,106,0.083333,1,0.846154,0.916667,0.88,0.866936,0.98804,0.828273,0.833333,0.018519,0.981481,0.166667,0.841422,0.833333,0.829593,0.81596,0.960571,0.769298,0.829593,0.833333,1.287,0.982,1.28125,0.96875,1281.25,968.75,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0126,1080,120,95,25,0,79.166667,20.833333,0,0.768519,0.161407,0.274706,89.670782,91.568659,398.631371,285.420657,113.210714,3.321928,2.378505,0.943423,113.210714,0.943423,28.399851,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.977238,0.7157,0.791667,0.023148,0.976852,0.208333,0.783625,0.791667,0.780982,0.762214,0.958526,0.727793,0.780982,0.791667,1.238,0.979,1.234375,0.984375,1234.375,984.375,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,93,27,0,77.5,22.5,0,0.75,0.162074,0.275932,90.041152,91.977214,398.631371,291.298401,107.33297,3.321928,2.427487,0.894441,110.068032,0.917234,27.611483,0.916667,11,0.055556,6,0.944444,102,0.083333,1,0.647059,0.916667,0.758621,0.74083,0.971836,0.670208,0.775,0.025,0.975,0.225,0.807685,0.775,0.775094,0.760246,0.949653,0.722873,0.775094,0.775,1.277,0.952,1.25,0.9375,1250,937.5,7449222,6854107,797467,99.166667,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,99,21,0,82.5,17.5,0,0.805556,0.161185,0.274316,89.547325,91.438736,398.631371,284.419029,114.212342,3.321928,2.370159,0.95177,114.212342,0.95177,28.651117,0.75,9,0.037037,4,0.962963,104,0.25,3,0.692308,0.75,0.72,0.688186,0.969907,0.655594,0.825,0.019444,0.980556,0.175,0.828094,0.825,0.821593,0.80527,0.96304,0.756296,0.821593,0.825,1.237,0.984,1.25,0.984375,1250,984.375,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,96,24,0,80,20,0,0.777778,0.161481,0.274856,89.711934,91.618581,398.631371,285.958551,112.67282,3.321928,2.382988,0.93894,112.67282,0.93894,28.264915,0.666667,8,0.037037,4,0.962963,104,0.333333,4,0.666667,0.666667,0.666667,0.62963,0.911651,0.52732,0.8,0.022222,0.977778,0.2,0.804279,0.8,0.795809,0.777643,0.957407,0.722076,0.795809,0.8,1.239,0.976,1.203125,0.96875,1203.125,968.75,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,100,20,0,83.333333,16.666667,0,0.814815,0.161185,0.274297,89.547325,91.432235,398.631371,284.823172,113.8082,3.321928,2.373526,0.948402,114.340695,0.952839,28.683316,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.949846,0.721638,0.833333,0.018519,0.981481,0.166667,0.842478,0.833333,0.832445,0.817319,0.971836,0.785535,0.832445,0.833333,1.206,0.988,1.171875,0.984375,1171.875,984.375,7449222,6854107,797467,100,80,?
