@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0855,1080,120,80,40,0,66.666667,33.333333,0,0.62963,0.162222,0.276206,90.123457,92.068641,398.631371,289.500399,109.130972,3.321928,2.412503,0.909425,109.130972,0.909425,3285.169613,0.5,6,0.018519,2,0.981481,106,0.5,6,0.75,0.5,0.6,0.579066,0.938272,0.650831,0.666667,0.037037,0.962963,0.333333,0.683085,0.666667,0.667527,0.635164,0.933912,0.61843,0.667527,0.666667,1.426,1.479,1.421875,1.46875,1421.875,1468.75,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0855,1080,120,87,33,0,72.5,27.5,0,0.694444,0.162259,0.276271,90.144033,92.09049,398.631371,290.333644,108.297727,3.321928,2.419447,0.902481,108.830222,0.906919,3276.116136,0.583333,7,0.018519,2,0.981481,106,0.416667,5,0.777778,0.583333,0.666667,0.643318,0.967593,0.678919,0.725,0.030556,0.969444,0.275,0.734287,0.725,0.72521,0.697484,0.945177,0.646859,0.72521,0.725,1.476,1.524,1.453125,1.46875,1453.125,1468.75,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0855,1080,120,83,37,0,69.166667,30.833333,0,0.657407,0.162481,0.276676,90.26749,92.225445,398.631371,291.990624,106.640747,3.321928,2.433255,0.888673,107.876481,0.898971,3247.405648,1,12,0.037037,4,0.962963,104,0,0,0.75,1,0.857143,0.849837,0.981481,0.75,0.691667,0.034259,0.965741,0.308333,0.695163,0.691667,0.689962,0.657916,0.92554,0.615118,0.689962,0.691667,1.437,1.47,1.40625,1.453125,1406.25,1453.125,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0855,1080,120,60,60,0,50,50,0,0.444444,0.168407,0.285985,93.559671,95.32847,398.631371,1401.396189,-1002.764818,3.321928,11.678302,-8.356373,79.166711,0.659723,2383.155472,0.583333,7,0.009259,1,0.990741,107,0.416667,5,0.875,0.583333,0.7,0.690425,0.979167,0.780364,0.5,0.055556,0.944444,0.5,0.711395,0.5,0.514397,0.518686,0.880941,0.564741,0.514397,0.5,1.52,2.604,1.46875,2.5625,1468.75,2562.5,7449222,6854107,797467,95,80.666667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0855,1080,120,58,62,0,48.333333,51.666667,0,0.425926,0.169444,0.287697,94.135802,95.89899,398.631371,1410.95656,-1012.325188,3.321928,11.757971,-8.436043,73.945622,0.616214,2225.985031,0.583333,7,0.018519,2,0.981481,106,0.416667,5,0.777778,0.583333,0.666667,0.643318,0.927083,0.620726,0.483333,0.057407,0.942593,0.516667,?,0.483333,?,?,0.881289,0.550591,?,0.483333,1.527,2.636,1.515625,2.53125,1515.625,2531.25,7449222,6854107,797467,94.166667,80.166667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0855,1080,120,62,58,0,51.666667,48.333333,0,0.462963,0.169407,0.286687,94.115226,95.562255,398.631371,3541.675284,-3143.043912,3.321928,29.513961,-26.192033,73.801939,0.615016,2221.659733,0.5,6,0.018519,2,0.981481,106,0.5,6,0.75,0.5,0.6,0.579066,0.809799,0.587727,0.516667,0.053704,0.946296,0.483333,?,0.516667,?,?,0.879552,0.576847,?,0.516667,1.533,2.583,1.484375,2.578125,1484.375,2578.125,7449222,6854107,797467,96.666667,80.166667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,63,57,0,52.5,47.5,0,0.472222,0.168556,0.286428,93.641975,95.476089,398.631371,1406.308208,-1007.676836,3.321928,11.719235,-8.397307,79.952865,0.666274,2406.821049,0.583333,7,0.009259,1,0.990741,107,0.416667,5,0.875,0.583333,0.7,0.690425,0.880015,0.693502,0.525,0.052778,0.947222,0.475,0.675119,0.525,0.539687,0.529584,0.906096,0.627908,0.539687,0.525,1.543,2.579,1.515625,2.53125,1515.625,2531.25,7449222,6854107,797467,96.666667,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,61,59,0,50.833333,49.166667,0,0.453704,0.169074,0.287597,93.930041,95.865609,398.631371,1407.720676,-1009.089305,3.321928,11.731006,-8.409078,77.000217,0.641668,2317.937497,0.666667,8,0,0,1,108,0.333333,4,1,0.666667,0.8,0.801784,0.98534,0.88198,0.508333,0.05463,0.94537,0.491667,?,0.508333,?,?,0.866937,0.570579,?,0.508333,1.566,2.684,1.53125,2.609375,1531.25,2609.375,7449222,6854107,797467,96.666667,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,47,73,0,39.166667,60.833333,0,0.324074,0.171407,0.291365,95.226337,97.121818,398.631371,4638.247356,-4239.615985,3.321928,38.652061,-35.330133,67.274587,0.560622,2025.16686,0.583333,7,0.037037,4,0.962963,104,0.416667,5,0.636364,0.583333,0.608696,0.567964,0.88966,0.528741,0.391667,0.067593,0.932407,0.608333,?,0.391667,?,?,0.83588,0.479772,?,0.391667,1.597,2.591,1.5625,2.578125,1562.5,2578.125,7449222,6854107,797467,88.333333,80.333333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,66,54,0,55,45,0,0.5,0.168222,0.285111,93.45679,95.036873,398.631371,1398.752148,-1000.120776,3.321928,11.656268,-8.33434,80.191507,0.668263,2414.004903,0.333333,4,0.009259,1,0.990741,107,0.666667,8,0.8,0.333333,0.470588,0.486534,0.876543,0.604408,0.55,0.05,0.95,0.45,?,0.55,?,?,0.911728,0.621203,?,0.55,1.571,2.696,1.53125,2.671875,1531.25,2671.875,7449222,6854107,797467,95.833333,80.333333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,53,67,0,44.166667,55.833333,0,0.37963,0.170519,0.290239,94.73251,96.746337,398.631371,2491.162301,-2092.53093,3.321928,20.759686,-17.437758,69.875081,0.582292,2103.449522,0.5,6,0.018519,2,0.981481,106,0.5,6,0.75,0.5,0.6,0.579066,0.845679,0.565155,0.441667,0.062037,0.937963,0.558333,?,0.441667,?,?,0.806983,0.480224,?,0.441667,1.52,2.714,1.484375,2.703125,1484.375,2703.125,7449222,6854107,797467,93.333333,80.083333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,47,73,0,39.166667,60.833333,0,0.324074,0.169556,0.287907,94.197531,95.969055,398.631371,2480.476872,-2081.845501,3.321928,20.670641,-17.348713,73.720951,0.614341,2219.221742,0.583333,7,0,0,1,108,0.416667,5,1,0.583333,0.736842,0.746674,0.878086,0.714341,0.391667,0.067593,0.932407,0.608333,?,0.391667,?,?,0.88341,0.563692,?,0.391667,1.559,2.617,1.53125,2.59375,1531.25,2593.75,7449222,6854107,797467,91.666667,80.75,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.1\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,51,69,0,42.5,57.5,0,0.361111,0.17037,0.289535,94.650206,96.51163,398.631371,3556.475148,-3157.843776,3.321928,29.637293,-26.315365,70.074278,0.583952,2109.445962,0.75,9,0.009259,1,0.990741,107,0.25,3,0.9,0.75,0.818182,0.80403,0.996528,0.95,0.425,0.063889,0.936111,0.575,0.702885,0.425,0.436716,0.450472,0.835957,0.502558,0.436716,0.425,1.556,2.619,1.546875,2.5625,1546.875,2562.5,7449222,6854107,797467,92.5,80.166667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,16,104,0,13.333333,86.666667,0,0.037037,0.178778,0.303076,99.320988,101.025379,398.631371,419.676263,-21.044892,3.321928,3.497302,-0.175374,33.35288,0.277941,1004.021723,0,0,0,0,1,108,1,12,?,0,?,?,0.513889,0.102564,0.133333,0.096296,0.903704,0.866667,?,0.133333,?,?,0.572724,0.205047,?,0.133333,1.455,2.741,1.453125,2.6875,1453.125,2687.5,7449222,6854107,797467,90,89.75,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,15,105,0,12.5,87.5,0,0.027778,0.177926,0.300889,98.847737,100.296315,398.631371,8947.622603,-8548.991231,3.321928,74.563522,-71.241594,30.715203,0.25596,924.619755,0,0,0,0,1,108,1,12,?,0,?,?,0.782407,0.49537,0.125,0.097222,0.902778,0.875,?,0.125,?,?,0.675965,0.342986,?,0.125,1.833,2.595,1.5,2.5625,1500,2562.5,7449222,6854107,797467,87.5,81,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,14,106,0,11.666667,88.333333,0,0.018519,0.178704,0.303293,99.279835,101.09777,398.631371,13241.271742,-12842.640371,3.321928,110.343931,-107.022003,35.092022,0.292434,1056.375111,0,0,0,0,1,108,1,12,?,0,?,?,0.736111,0.383333,0.116667,0.098148,0.901852,0.883333,?,0.116667,?,?,0.622955,0.250206,?,0.116667,1.435,2.596,1.40625,2.546875,1406.25,2546.875,7449222,6854107,797467,80,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,13,107,0,10.833333,89.166667,0,0.009259,0.179519,0.304094,99.73251,101.364716,398.631371,12170.99095,-11772.359579,3.321928,101.424925,-98.102996,28.297809,0.235815,851.848928,0,0,0,0,1,108,1,12,?,0,?,?,0.50463,0.10084,0.108333,0.099074,0.900926,0.891667,?,0.108333,?,?,0.547685,0.176147,?,0.108333,1.476,2.593,1.453125,2.5,1453.125,2500,7449222,6854107,797467,86.666667,80.666667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,15,105,0,12.5,87.5,0,0.027778,0.178444,0.302796,99.135802,100.932099,398.631371,411.258694,-12.627323,3.321928,3.427156,-0.105228,31.586044,0.263217,950.834665,0,0,0,0,1,108,1,12,?,0,?,?,0.652778,0.330357,0.125,0.097222,0.902778,0.875,?,0.125,?,?,0.616474,0.266028,?,0.125,1.717,2.608,1.53125,2.59375,1531.25,2593.75,7449222,6854107,797467,97.5,89.666667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,13,107,0,10.833333,89.166667,0,0.009259,0.178667,0.300004,99.259259,100.001372,398.631371,398.641648,-0.010277,3.321928,3.322014,-0.000086,24.823062,0.206859,747.248639,0,0,0,0,1,108,1,12,?,0,?,?,0.546296,0.109091,0.108333,0.099074,0.900926,0.891667,?,0.108333,?,?,0.633835,0.257185,?,0.108333,1.51,2.724,1.5,2.65625,1500,2656.25,7449222,6854107,797467,97.5,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0856,1080,120,25,95,0,20.833333,79.166667,0,0.12037,0.17663,0.299278,98.127572,99.759198,398.631371,1454.334541,-1055.70317,3.321928,12.119455,-8.797526,35.212789,0.29344,1060.010579,0,0,0,0,1,108,1,12,?,0,?,?,0.809028,0.577122,0.208333,0.087963,0.912037,0.791667,?,0.208333,?,?,0.735571,0.402511,?,0.208333,1.431,2.855,1.421875,2.609375,1421.875,2609.375,7449222,6854107,797467,99.166667,89.416667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,15,105,0,12.5,87.5,0,0.027778,0.178259,0.302267,99.032922,100.755718,398.631371,3612.740291,-3214.10892,3.321928,30.106169,-26.784241,32.620262,0.271836,981.967728,0,0,0,0,1,108,1,12,?,0,?,?,0.627315,0.263771,0.125,0.097222,0.902778,0.875,?,0.125,?,?,0.606211,0.24219,?,0.125,1.515,2.709,1.4375,2.6875,1437.5,2687.5,7449222,6854107,797467,89.166667,80.75,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,17,103,0,14.166667,85.833333,0,0.046296,0.177852,0.301668,98.806584,100.55584,398.631371,2542.154274,-2143.522903,3.321928,21.184619,-17.862691,32.661877,0.272182,983.220469,0.083333,1,0,0,1,108,0.916667,11,1,0.083333,0.153846,0.27501,0.60108,0.187107,0.141667,0.09537,0.90463,0.858333,?,0.141667,?,?,0.651312,0.278142,?,0.141667,1.597,2.597,1.46875,2.578125,1468.75,2578.125,7449222,6854107,797467,85.833333,80.666667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,13,107,0,10.833333,89.166667,0,0.009259,0.179519,0.304534,99.73251,101.511215,398.631371,11106.503246,-10707.871875,3.321928,92.554194,-89.232266,30.161778,0.251348,907.959998,0.083333,1,0,0,1,108,0.916667,11,1,0.083333,0.153846,0.27501,0.541667,0.175,0.108333,0.099074,0.900926,0.891667,?,0.108333,?,?,0.547685,0.170085,?,0.108333,1.429,2.527,1.421875,2.53125,1421.875,2531.25,7449222,6854107,797467,80.833333,80.833333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,101,19,0,84.166667,15.833333,0,0.824074,0.161037,0.273837,89.465021,91.279078,398.631371,283.682994,114.948377,3.321928,2.364025,0.957903,114.948377,0.957903,3460.29095,0.75,9,0.009259,1,0.990741,107,0.25,3,0.9,0.75,0.818182,0.80403,0.983025,0.81988,0.841667,0.017593,0.982407,0.158333,0.850529,0.841667,0.841861,0.826892,0.973495,0.794733,0.841861,0.841667,0.622,0.009,0.59375,0.015625,593.75,15.625,510651,6854107,797467,100,80.166667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,106,14,0,88.333333,11.666667,0,0.87037,0.160926,0.273696,89.403292,91.231978,398.631371,283.259301,115.37207,3.321928,2.360494,0.961434,115.37207,0.961434,3473.045376,0.833333,10,0.009259,1,0.990741,107,0.166667,2,0.909091,0.833333,0.869565,0.85676,0.967593,0.812994,0.883333,0.012963,0.987037,0.116667,0.893707,0.883333,0.884548,0.874072,0.978086,0.842074,0.884548,0.883333,0.685,0.008,0.625,0,625,0,509355,6854107,797467,100,80.083333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,101,19,0,84.166667,15.833333,0,0.824074,0.16137,0.274495,89.650206,91.498224,398.631371,285.571633,113.059738,3.321928,2.379764,0.942164,113.059738,0.942164,3403.437255,0.833333,10,0.037037,4,0.962963,104,0.166667,2,0.714286,0.833333,0.769231,0.74415,0.920525,0.60208,0.841667,0.017593,0.982407,0.158333,0.862015,0.841667,0.843128,0.830787,0.967593,0.784247,0.843128,0.841667,0.677,0.009,0.65625,0,656.25,0,509079,6854107,797467,100,80.083333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,102,18,0,85,15,0,0.833333,0.161,0.273822,89.444444,91.274069,398.631371,283.583458,115.047913,3.321928,2.363195,0.958733,115.047913,0.958733,3463.287273,1,12,0.009259,1,0.990741,107,0,0,0.923077,1,0.96,0.956311,1,1,0.85,0.016667,0.983333,0.15,0.857161,0.85,0.845562,0.833885,0.971451,0.815964,0.845562,0.85,0.651,0.01,0.625,0,625,0,511047,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,100,20,0,83.333333,16.666667,0,0.814815,0.161148,0.274112,89.526749,91.370703,398.631371,284.133274,114.498097,3.321928,2.367777,0.954151,114.498097,0.954151,3446.736162,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.972222,0.70448,0.833333,0.018519,0.981481,0.166667,0.832981,0.833333,0.826835,0.812366,0.968596,0.77175,0.826835,0.833333,0.673,0.008,0.65625,0,656.25,0,508527,6854107,797467,100,80.166667,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,97,23,0,80.833333,19.166667,0,0.787037,0.161593,0.274829,89.773663,91.609597,398.631371,287.396309,111.235063,3.321928,2.394969,0.926959,112.318573,0.935988,3381.125947,0.916667,11,0.027778,3,0.972222,105,0.083333,1,0.785714,0.916667,0.846154,0.830679,0.988812,0.874761,0.808333,0.021296,0.978704,0.191667,0.828203,0.808333,0.807995,0.793099,0.965123,0.767457,0.807995,0.808333,0.698,0.011,0.671875,0.015625,671.875,15.625,507375,6854107,797467,100,80.333333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.functions.SMO,'-C 0.125 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180206.0857,1080,120,98,22,0,81.666667,18.333333,0,0.796296,0.161185,0.274163,89.547325,91.387716,398.631371,284.303199,114.328172,3.321928,2.369193,0.952735,114.328172,0.952735,3441.62091,0.833333,10,0.064815,7,0.935185,101,0.166667,2,0.588235,0.833333,0.689655,0.661171,0.952546,0.559463,0.816667,0.02037,0.97963,0.183333,0.833054,0.816667,0.814407,0.800579,0.96412,0.748983,0.814407,0.816667,0.616,0.009,0.609375,0,609.375,0,509523,6854107,797467,100,80.166667,?
